CODE	POP_R	POP_V	POP_A	POP_P	POP_C	POP_E	POP_O	POP_S	XSUM
21942099	6	0	0	0	0	0	0	6	12
22303961	11	0	0	0	0	0	0	2	13
22311301	11	0	0	0	0	0	0	2	13
22307141	3	0	0	0	0	0	0	0	3
22295275	4	0	0	0	0	0	0	1	5
22296743	0	0	1	0	0	0	0	0	1
21775401	4	0	2	0	0	0	0	0	6
21762724	2	0	0	0	0	0	0	0	2
22092021	1	0	0	0	0	0	0	0	1
27808459	2	0	0	0	0	0	0	1	3
22043284	2	0	0	0	0	0	0	1	3
22204512	4	0	0	0	0	0	0	0	4
22213023	8	0	0	0	0	0	0	4	12
41199774	3	0	0	0	0	0	0	0	3
22207287	3	0	0	0	0	0	0	3	6
21759588	2	0	0	0	0	0	0	4	6
21701288	1	0	5	0	0	0	0	0	6
21768960	5	0	0	0	0	0	0	0	5
22222766	1	0	0	0	0	0	0	0	1
22220534	2	0	0	0	0	0	0	1	3
22176675	4	0	0	0	0	0	0	0	4
22211535	1	0	0	0	0	0	0	0	1
21995125	1	0	0	0	0	0	0	0	1
22295810	6	0	0	0	0	0	0	2	8
22020659	0	0	2	0	0	0	0	0	2
21811610	0	0	0	0	0	0	0	1	1
21692645	2	0	1	0	0	0	0	1	4
22307770	6	0	0	0	0	0	0	2	8
22081593	5	0	0	0	0	0	0	1	6
21714517	5	0	0	0	0	0	0	0	5
21795134	5	0	0	0	0	0	0	2	7
22202595	2	0	0	0	0	0	0	1	3
22103082	3	0	0	0	0	0	0	0	3
21798273	1	0	0	0	0	0	0	0	1
22321811	1	0	0	0	0	0	0	0	1
22268006	1	0	0	0	0	0	0	0	1
22099999	2	0	0	0	0	0	0	0	2
22354999	8	0	0	0	0	0	0	6	14
22368795	15	0	0	0	0	0	0	2	17
22384677	4	0	0	0	0	0	0	1	5
21912319	2	0	0	0	0	0	0	2	4
21757046	6	1	0	0	0	0	0	1	8
21798761	1	0	0	0	0	0	0	0	1
21908303	3	0	1	0	0	0	0	1	5
22291318	8	0	0	0	0	0	0	0	8
21866821	8	0	1	0	0	0	0	3	12
22217860	1	0	0	0	0	0	0	0	1
22706305	4	0	1	0	0	0	0	0	5
22267484	4	0	0	0	0	0	0	0	4
22293663	1	0	0	0	0	0	0	1	2
21808457	3	0	0	0	0	0	0	0	3
22281762	4	0	0	0	0	0	0	1	5
21760471	2	0	0	0	0	0	0	1	3
22021281	1	0	0	0	0	0	0	0	1
21708851	2	0	1	0	0	0	0	2	5
21774650	2	0	0	0	0	0	0	0	2
21749230	2	0	1	0	0	0	0	0	3
22379215	7	0	0	0	0	0	0	0	7
22208488	3	0	0	0	0	0	0	0	3
22262482	2	0	0	0	0	0	0	0	2
21714762	0	0	1	0	0	0	0	0	1
22369856	16	0	0	0	0	0	0	2	18
21707944	0	0	1	1	0	0	0	1	3
22222456	5	0	0	0	0	0	0	3	8
22301950	4	0	0	0	0	0	0	0	4
21711968	1	0	1	0	0	0	0	0	2
22104666	1	0	0	0	0	0	0	0	1
22166467	1	0	0	0	0	0	0	1	2
27663141	1	0	0	0	0	0	0	0	1
26697734	2	0	0	0	0	0	0	0	2
21764794	1	0	1	0	0	0	0	1	3
22303626	2	0	0	0	0	0	0	0	2
22100091	1	0	0	0	0	0	0	0	1
75954885	1	0	0	0	0	0	0	0	1
22388966	1	0	0	0	0	0	0	0	1
22300872	0	0	0	0	0	0	0	1	1
21794987	4	0	0	0	0	0	0	1	5
21950059	5	0	0	0	0	0	0	0	5
22028897	1	0	0	0	0	0	0	0	1
21754667	3	1	0	0	0	0	0	0	4
21764000	2	0	0	0	0	0	0	0	2
21725951	5	0	1	0	0	0	0	2	8
22364471	3	0	0	0	0	0	0	0	3
21725217	1	0	1	0	0	0	0	0	2
22318895	1	0	0	0	0	0	0	0	1
21714291	6	0	0	0	0	0	0	1	7
22021868	1	0	0	0	0	0	0	1	2
22003771	2	0	0	0	0	0	0	2	4
22282432	1	0	0	0	0	0	0	1	2
21811253	1	0	0	0	0	0	0	0	1
22650733	1	0	0	0	0	0	0	0	1
22025782	1	0	0	0	0	0	0	0	1
22679120	0	0	0	0	0	0	24	0	24
22085840	8	0	0	0	0	0	0	0	8
21779350	1	0	0	0	0	0	0	0	1
22391142	1	0	0	0	0	0	0	0	1
22284516	4	0	0	0	0	0	0	5	9
22160159	1	0	0	0	0	0	0	0	1
22267000	1	0	0	0	0	0	0	0	1
22202668	3	0	0	0	0	0	0	1	4
22077588	2	0	1	0	0	0	0	0	3
21707715	0	0	3	0	0	0	0	0	3
22039767	2	0	6	1	0	0	0	0	9
22211071	0	0	1	0	0	0	0	1	2
22267212	2	0	0	0	0	0	0	0	2
22267140	1	0	0	0	0	0	0	0	1
21747032	0	0	2	0	0	1	0	0	3
22152571	3	0	0	0	0	0	0	0	3
21799253	0	0	1	0	0	0	0	0	1
22021540	2	0	0	0	0	0	0	1	3
22222260	2	0	0	0	0	0	0	5	7
21724458	5	0	0	0	0	0	0	1	6
22321306	0	0	0	0	0	0	0	2	2
22319093	1	0	0	0	0	0	0	0	1
22699937	5	0	0	0	0	0	0	0	5
25800558	0	0	1	0	0	0	0	0	1
22326391	1	0	0	0	0	0	0	0	1
22348638	6	0	0	0	0	0	0	1	7
21703116	4	0	0	0	0	0	0	1	5
22081488	3	0	5	0	0	0	0	0	8
22321527	0	0	0	0	0	0	2	5	7
21787034	4	0	0	0	0	0	0	0	4
78353858	1	0	0	0	0	1	0	0	2
21786305	3	0	0	0	0	0	0	3	6
22707557	1	0	0	0	0	1	0	0	2
21952981	0	0	0	0	0	0	0	2	2
22019901	1	0	1	0	0	0	0	2	4
26731967	2	0	0	0	0	0	0	2	4
22281738	4	1	0	0	0	0	0	2	7
22152032	1	0	0	0	0	0	0	1	2
22044469	2	0	0	0	0	0	0	0	2
22202919	8	0	0	0	0	0	0	0	8
21910715	1	0	0	0	0	0	0	3	4
22305581	7	0	1	0	0	0	0	1	9
21737291	1	0	0	0	0	0	0	1	2
22280669	1	0	0	0	0	0	0	1	2
22283943	0	0	1	0	0	0	0	0	1
21964301	2	0	0	0	0	0	0	0	2
22320199	0	0	0	0	0	1	0	0	1
22707654	1	0	0	0	0	0	0	0	1
22216146	3	0	0	0	0	0	0	0	3
21733261	3	0	1	0	0	0	0	0	4
22377549	5	0	2	0	0	0	0	1	8
22083804	2	0	4	0	0	0	0	0	6
22027483	3	0	0	0	0	0	0	0	3
22373918	0	0	1	0	0	0	0	1	2
21945853	4	0	1	0	0	0	0	0	5
21763194	7	0	0	0	0	0	0	5	12
22316256	1	0	0	0	0	0	0	2	3
21766797	7	0	0	0	0	0	0	1	8
21700290	0	0	2	0	0	0	0	1	3
22318011	1	0	0	0	0	0	0	0	1
42755280	0	1	0	0	0	0	0	0	1
21862745	8	0	0	0	0	0	0	2	10
22221638	1	0	0	0	0	0	0	0	1
22103236	4	0	0	0	0	0	0	0	4
22264159	1	0	0	0	0	0	0	2	3
21703752	3	0	2	0	0	0	0	0	5
22717421	2	0	0	0	0	0	0	0	2
22090126	1	0	0	0	0	0	0	1	2
22253360	0	0	0	0	0	0	0	1	1
21734186	0	0	0	7	0	0	0	0	7
21783675	0	0	0	0	0	0	0	1	1
21794031	3	0	0	0	0	0	0	2	5
22364633	2	0	0	0	0	0	0	0	2
22294287	7	0	0	0	0	0	0	1	8
21795649	3	0	0	0	0	0	0	1	4
22396764	1	0	0	0	0	0	0	1	2
22194622	3	0	0	0	0	0	0	0	3
22085262	2	0	0	0	0	0	0	0	2
21731241	2	0	0	0	0	0	0	2	4
22298355	0	0	1	0	0	0	0	2	3
21721505	1	0	0	0	0	0	0	1	2
22714979	1	0	0	0	0	0	0	1	2
21949832	5	0	0	0	0	0	0	2	7
22022511	3	0	0	0	0	0	0	1	4
21710384	10	0	1	0	0	0	0	2	13
22088181	1	0	0	0	0	0	0	1	2
22043730	1	0	0	0	0	0	0	0	1
21810800	0	0	0	0	0	0	0	1	1
22265414	2	0	0	0	0	0	0	0	2
21777977	5	0	0	0	0	0	0	0	5
22299475	5	0	0	0	0	0	0	0	5
21866210	1	0	0	0	0	0	0	0	1
22302930	6	0	1	0	0	1	0	0	8
22317953	1	0	0	0	0	0	0	1	2
22080619	5	0	0	0	0	0	0	2	7
21743070	4	0	1	0	0	0	0	1	6
22205471	2	0	0	0	0	0	0	0	2
22213287	3	0	0	0	0	0	0	0	3
22152440	3	0	0	0	0	0	0	2	5
22353593	7	0	0	0	0	0	0	0	7
21865124	1	0	0	0	0	0	0	0	1
22356428	2	0	0	0	0	0	0	0	2
22294341	6	0	0	0	0	0	0	0	6
22298690	6	0	1	0	0	0	0	0	7
21994536	0	0	0	0	0	0	0	2	2
21944512	4	0	0	0	0	0	0	0	4
21949298	4	0	0	0	0	0	0	0	4
21869898	5	0	0	0	0	0	0	0	5
21954534	7	0	0	0	0	0	0	5	12
21950491	1	1	0	0	0	0	0	0	2
22306188	4	0	0	0	0	0	0	0	4
21780901	1	0	0	0	0	0	0	1	2
21788987	2	0	0	0	0	0	0	0	2
26013100	12	0	1	0	0	0	0	3	16
21796891	6	0	0	0	0	0	0	3	9
40937364	1	0	0	0	0	0	0	0	1
22359044	1	0	0	0	0	0	0	0	1
22361791	1	0	0	0	0	0	0	0	1
22360972	3	0	0	0	0	0	0	1	4
21729531	3	0	0	0	0	0	0	3	6
21745897	0	0	4	0	0	0	0	0	4
22004645	2	0	0	0	0	0	0	0	2
22028633	1	0	0	0	0	0	0	0	1
22154621	1	0	0	0	0	0	0	0	1
25436112	0	0	0	0	0	0	0	1	1
22265066	2	0	0	0	0	0	0	0	2
22162101	0	0	0	0	0	0	0	1	1
30487480	3	0	0	0	0	0	0	1	4
22172483	1	0	0	0	0	0	0	1	2
22725814	0	0	1	0	0	0	0	0	1
22286748	1	0	0	0	0	0	0	0	1
22164731	4	0	0	0	0	0	0	4	8
21743711	5	0	0	0	0	1	0	0	6
22241680	0	0	0	0	0	0	0	1	1
22019863	3	0	1	0	0	0	0	0	4
22161171	3	0	0	0	0	0	0	0	3
22191364	1	0	0	0	0	0	0	0	1
22747079	0	0	0	0	0	0	0	1	1
22207155	0	0	0	0	0	0	0	1	1
22307281	3	0	0	0	0	0	0	1	4
22312145	6	0	0	0	0	0	0	1	7
22220429	1	0	0	0	0	0	0	0	1
22364676	3	0	0	0	0	0	0	0	3
22187723	4	0	0	0	0	0	0	0	4
22028749	1	0	0	0	0	0	0	0	1
22184473	6	0	0	0	0	0	0	0	6
21961069	0	0	1	0	0	0	0	0	1
22319417	2	0	0	0	0	0	0	0	2
22310355	10	0	0	0	0	0	0	5	15
21776270	3	0	0	0	0	0	0	0	3
21717931	1	0	0	0	0	0	0	4	5
21742341	2	0	0	0	0	0	0	3	5
21777951	2	0	1	0	0	0	0	0	3
22202013	2	0	0	0	0	0	0	0	2
22101403	1	0	0	0	0	0	0	0	1
21908206	2	0	0	0	0	0	0	0	2
77925394	5	1	0	0	0	0	0	1	7
21752184	4	0	0	0	0	0	0	1	5
21772622	3	0	0	0	0	0	0	2	5
22203958	3	0	0	0	0	0	0	2	5
22309926	9	0	0	0	0	0	0	0	9
21969671	0	0	0	0	0	0	0	1	1
22328548	0	0	0	0	0	0	0	1	1
22027530	0	0	0	0	0	0	0	1	1
21760039	3	0	0	0	0	0	0	0	3
22763082	3	0	0	0	0	0	0	1	4
22259333	0	0	0	0	0	0	0	1	1
21719829	2	0	0	0	0	0	0	0	2
22102922	1	0	0	0	0	0	0	0	1
22289542	2	0	0	0	0	0	0	0	2
22217819	1	0	0	0	0	0	0	0	1
22028374	2	0	0	0	0	0	0	0	2
22264531	0	0	2	0	0	0	0	0	2
22222898	1	0	0	0	0	0	0	3	4
21724776	1	0	0	0	0	0	0	1	2
22171193	2	0	0	0	0	0	0	2	4
21701661	1	0	0	0	0	0	0	1	2
21773858	4	0	0	0	0	0	0	1	5
27156451	0	0	0	0	0	0	0	1	1
22263071	2	0	0	0	0	0	0	3	5
21766606	4	0	0	0	0	0	0	2	6
41964144	1	0	0	0	0	0	0	0	1
22029214	6	0	0	0	0	0	0	1	7
22180907	5	0	1	0	0	0	0	2	8
22026380	1	0	0	0	0	0	0	1	2
22213252	0	0	0	0	0	0	0	1	1
21746818	0	0	0	0	0	0	0	2	2
21788189	3	0	0	0	0	0	0	1	4
21720797	2	0	0	0	0	0	0	0	2
21693382	2	0	1	0	0	0	0	0	3
22398571	0	0	0	0	0	0	0	3	3
21745072	2	0	0	0	0	0	0	0	2
21738360	6	0	0	0	0	0	0	0	6
21691291	1	0	0	0	0	0	0	0	1
22038931	8	0	0	0	0	0	0	0	8
22172378	9	0	1	0	0	0	0	0	10
22164545	5	0	0	0	0	1	0	2	8
27650499	2	0	0	0	0	0	0	0	2
21725403	0	0	1	0	0	0	0	0	1
21787026	6	0	0	0	0	0	0	2	8
21863288	0	0	0	0	0	0	0	2	2
22238301	1	0	0	0	0	0	0	1	2
21961379	4	0	0	0	0	0	0	4	8
21705275	4	0	0	0	0	0	0	1	5
22390880	0	0	0	0	0	0	0	2	2
22193243	1	0	0	0	0	0	0	1	2
22373691	1	0	0	0	0	0	0	1	2
22148612	1	0	0	0	0	0	0	1	2
22221069	1	0	0	0	0	0	0	0	1
21760233	5	0	0	0	0	0	0	6	11
21770638	6	0	1	0	0	0	0	6	13
21746648	1	0	0	0	0	0	0	3	4
22207741	2	0	0	0	0	0	0	0	2
21799431	1	0	0	0	0	0	0	1	2
21794065	0	0	2	0	0	0	0	0	2
22092641	1	0	0	0	0	0	0	0	1
22242813	0	0	6	0	0	0	0	0	6
21700974	1	0	0	0	0	0	0	1	2
22267107	1	0	1	0	0	0	0	1	3
21872341	0	0	0	0	0	0	0	1	1
26213656	1	0	0	0	0	1	0	0	2
22209581	6	0	0	0	0	0	0	4	10
22007016	1	0	0	0	0	0	0	0	1
21965609	7	0	1	0	0	0	0	2	10
21748187	2	0	1	0	0	0	0	0	3
22351060	4	0	0	0	0	0	0	1	5
22398309	2	0	0	0	0	0	0	1	3
22153454	0	0	0	0	0	0	0	3	3
77485807	3	0	0	0	0	0	0	0	3
22243046	2	0	0	0	0	0	0	2	4
21798460	1	0	0	0	0	0	0	0	1
22017224	2	0	0	0	0	0	0	0	2
21753687	1	0	1	0	0	0	0	0	2
22352112	5	0	0	0	0	0	0	2	7
21949794	6	0	0	0	0	0	0	0	6
21812586	0	0	0	0	0	0	0	1	1
21790311	1	0	0	0	0	0	0	0	1
22284371	7	0	0	0	0	0	0	2	9
22304525	5	0	0	0	0	0	0	2	7
22027980	3	0	0	0	0	0	0	0	3
21712140	3	0	0	0	0	0	0	0	3
22260501	0	0	0	0	0	0	1	1	2
22332618	0	0	0	0	0	0	0	1	1
22090029	2	0	0	0	0	0	0	0	2
21952973	10	0	0	0	0	0	0	2	12
21751145	8	0	0	0	0	0	0	0	8
21882959	1	0	0	0	0	0	0	0	1
22156381	3	0	0	0	0	0	0	0	3
22720316	0	0	0	0	0	1	0	0	1
22302069	4	0	0	0	0	0	0	0	4
22387048	1	0	0	0	0	0	0	1	2
21913218	3	0	0	0	0	0	0	0	3
21863709	4	0	0	0	0	0	0	0	4
21794189	4	1	0	0	0	1	0	1	7
21796297	1	0	0	0	0	0	0	3	4
21788456	3	0	0	0	0	0	0	1	4
21755400	5	0	0	0	0	0	0	0	5
22218122	0	0	2	0	0	0	0	0	2
21716218	0	0	0	0	0	0	0	1	1
21911304	2	0	0	0	0	0	0	0	2
22726284	8	0	0	0	0	0	0	1	9
22210997	1	0	0	0	0	0	0	0	1
22086251	5	0	0	0	0	0	0	0	5
25971824	4	0	0	0	0	0	0	0	4
22265937	1	0	0	0	0	0	0	2	3
22075135	0	0	2	3	0	0	0	0	5
22077022	1	0	1	0	0	0	0	0	2
21950555	7	0	0	0	0	0	0	0	7
21964131	1	0	0	0	0	0	0	0	1
21778574	5	0	0	0	0	0	0	2	7
22201726	5	0	2	0	0	0	0	1	8
22366156	1	0	0	0	0	0	0	0	1
21713626	3	0	0	0	0	0	0	1	4
21825424	3	0	0	0	0	0	0	1	4
21770425	4	0	0	0	0	0	0	0	4
22188096	3	0	0	0	0	0	0	0	3
22083235	3	0	0	0	0	0	0	2	5
22084282	4	0	0	0	0	0	0	2	6
22730842	3	0	0	0	0	0	0	1	4
22710027	2	0	0	0	0	0	0	0	2
22030131	2	0	0	0	0	0	0	1	3
22260552	1	0	0	0	0	0	0	0	1
26741971	2	0	0	0	0	0	0	0	2
21863407	2	0	1	0	0	0	0	0	3
21795002	2	0	0	0	0	0	0	2	4
21859132	1	0	0	0	0	0	0	0	1
22207015	1	0	1	0	0	0	0	2	4
22217908	1	0	0	0	0	0	0	0	1
22207554	1	0	0	0	0	0	0	0	1
21744297	5	0	0	0	0	0	0	0	5
22021957	2	0	0	0	0	0	0	1	3
22087834	8	0	1	0	0	0	0	1	10
22213945	0	0	0	0	0	0	0	2	2
22204407	2	0	0	0	0	0	0	1	3
22076786	3	0	2	0	0	0	0	0	5
22148469	1	0	0	0	0	0	0	0	1
22020462	3	0	0	0	0	0	0	0	3
22280871	3	0	0	0	0	0	0	1	4
21947261	3	0	0	0	0	0	0	1	4
22742832	0	0	0	0	0	0	0	1	1
22091726	0	0	0	0	0	0	0	1	1
22357050	1	0	0	0	0	1	0	0	2
22373080	0	0	0	0	0	0	0	1	1
21766711	1	0	0	0	0	0	0	0	1
22376925	3	0	0	0	0	0	0	1	4
22369805	10	0	0	0	0	0	0	9	19
21811164	2	0	0	0	0	0	0	0	2
21708002	1	0	0	0	0	0	0	0	1
21776351	4	0	1	0	0	0	0	1	6
22291831	5	0	0	0	0	0	0	1	6
21699526	2	0	0	0	0	0	0	3	5
22087656	0	0	7	0	0	0	0	0	7
22081054	2	0	3	0	0	0	0	0	5
21864195	0	0	0	0	0	0	0	1	1
22241876	1	0	0	0	0	0	0	0	1
21784132	6	0	0	0	0	0	0	0	6
22220615	2	0	0	0	0	0	0	0	2
22093052	10	0	1	0	0	0	0	3	14
22236236	1	0	0	0	0	0	0	0	1
25645081	2	0	0	0	0	0	0	0	2
22354743	2	0	0	0	0	0	0	1	3
21775044	2	0	0	0	0	0	0	1	3
21786526	8	0	0	0	0	0	0	2	10
22041851	1	1	0	0	0	0	0	4	6
22200142	4	0	0	0	0	0	0	1	5
26012928	5	0	0	0	0	0	0	0	5
22290753	6	0	0	0	0	0	0	5	11
22041907	9	1	0	0	0	1	0	2	13
22076271	0	0	2	0	0	1	0	0	3
22206558	0	0	0	0	0	0	0	1	1
21731446	0	0	0	1	0	0	0	0	1
22167480	6	0	1	0	0	0	0	1	8
22096981	3	0	0	0	0	0	0	0	3
22024166	1	0	0	0	0	0	0	0	1
21751331	7	0	1	0	0	0	0	0	8
22167251	7	0	0	0	0	0	0	5	12
22019481	2	0	0	0	0	0	0	0	2
21710376	0	0	1	0	0	0	0	2	3
21868328	7	0	0	0	0	0	0	3	10
22184309	4	0	0	0	0	0	0	0	4
22758160	1	0	1	0	0	0	0	0	2
22099913	5	0	0	0	0	0	0	0	5
21867542	3	0	0	0	0	0	0	1	4
22368281	8	0	0	0	0	0	0	2	10
21706344	0	0	1	0	0	0	0	0	1
22380787	1	0	1	0	0	0	0	0	2
21959056	2	0	0	0	0	0	0	1	3
21795118	4	0	0	0	0	0	0	2	6
26557916	0	0	1	0	0	0	0	0	1
21725560	3	0	3	0	0	0	0	0	6
21893659	0	0	0	0	0	0	0	1	1
22074449	0	0	7	0	0	0	0	0	7
21945845	0	0	0	0	0	0	0	1	1
21744939	4	0	0	0	0	0	0	0	4
21770379	1	0	0	0	0	0	0	0	1
21775788	3	0	0	0	0	0	0	0	3
22326146	1	0	0	0	0	0	0	0	1
22023011	2	0	0	0	0	0	0	0	2
21692581	7	0	0	0	0	0	0	2	9
22397060	1	0	0	0	0	0	0	1	2
22284672	2	0	0	0	0	0	0	4	6
21717893	1	0	0	0	0	0	0	2	3
22083197	1	0	0	0	0	0	0	2	3
22726454	0	0	2	0	0	0	0	0	2
21969272	0	0	0	0	0	0	0	1	1
22361413	1	0	0	0	0	0	0	1	2
21720053	1	0	0	0	0	0	0	0	1
22373471	8	1	0	0	0	0	0	8	17
21905533	7	0	0	0	0	0	0	1	8
22104305	2	0	0	0	0	0	0	0	2
22076603	7	0	0	0	0	0	0	1	8
21788138	4	0	0	0	0	0	0	3	7
22182888	2	0	0	0	0	0	0	1	3
22281720	3	0	0	0	0	0	0	1	4
21783233	4	0	0	0	0	0	0	1	5
22256768	2	0	0	0	0	0	0	1	3
21795321	4	0	0	0	0	0	0	0	4
22082999	2	0	0	0	0	0	0	0	2
21799628	1	0	0	0	0	0	0	0	1
22099565	1	0	0	0	0	0	0	1	2
22264221	2	0	0	0	0	0	0	1	3
21694508	1	0	0	0	0	0	0	1	2
22264639	2	0	0	0	0	0	0	0	2
21945683	8	0	1	0	0	0	0	1	10
22044973	1	0	0	0	0	0	0	1	2
22039716	4	2	2	0	0	0	0	0	8
22164367	5	0	0	0	0	0	0	1	6
22219668	1	0	0	0	0	0	0	1	2
21965251	3	0	0	0	0	0	0	2	5
21964211	3	0	0	0	0	0	0	1	4
21722242	0	0	3	1	0	0	0	0	4
21706867	0	0	2	1	0	0	0	0	3
22206591	4	0	0	0	0	0	0	0	4
21903328	3	0	0	0	0	0	0	1	4
21789797	0	0	0	0	0	0	0	1	1
21812179	2	0	0	0	0	0	0	0	2
22352619	9	0	0	0	0	0	0	1	10
21775974	2	0	1	0	0	0	0	1	4
21716706	0	0	4	0	0	1	0	0	5
22178589	9	1	0	0	0	1	0	0	11
22352350	7	0	0	0	0	0	0	1	8
22398732	1	0	0	0	0	0	0	0	1
21801762	2	0	0	0	0	0	0	2	4
21723966	2	0	0	0	0	0	0	2	4
21749892	2	0	0	0	0	0	0	0	2
22169644	10	0	0	0	0	0	0	1	11
22352694	0	0	0	0	0	0	0	1	1
22725768	0	0	0	0	0	0	0	1	1
22653970	1	0	0	0	0	0	0	0	1
22193537	0	0	0	0	0	0	0	2	2
22019383	1	0	0	0	0	0	0	0	1
25231634	1	0	0	0	0	0	0	0	1
25855221	3	0	0	0	0	0	0	3	6
22216511	0	0	2	0	0	0	0	0	2
21768137	2	0	0	0	0	0	0	0	2
22182152	3	0	0	0	0	0	0	1	4
22360921	1	0	0	0	0	0	0	1	2
21786500	2	0	0	0	0	0	0	0	2
22027793	3	0	0	0	0	0	0	0	3
22370277	12	0	0	0	0	1	0	6	19
21726981	5	0	1	0	0	0	0	1	7
25302574	1	0	0	0	0	0	0	0	1
22154477	4	0	0	0	0	0	0	1	5
21891729	0	0	0	0	0	0	0	1	1
22189823	7	0	0	0	0	0	0	1	8
22267514	2	0	0	0	0	0	0	3	5
21967351	4	1	0	0	0	1	0	5	11
22353372	7	0	0	0	0	0	0	2	9
22351728	6	0	0	0	0	0	0	2	8
25922211	1	0	0	0	0	0	0	0	1
22390430	1	0	0	0	0	0	0	0	1
22180010	5	0	0	0	0	0	0	1	6
21771600	4	0	0	0	0	0	0	1	5
22091866	0	0	0	0	0	0	0	1	1
21788910	1	0	0	0	0	0	0	0	1
21772461	1	0	1	0	0	0	0	0	2
21795576	9	0	0	0	0	0	0	2	11
22209263	4	0	0	0	0	0	0	2	6
22019201	2	0	0	0	0	1	0	0	3
79256554	0	1	0	0	0	0	0	0	1
22221034	2	0	0	0	0	0	0	0	2
25176242	2	0	0	0	0	0	0	0	2
26238322	7	0	0	0	0	0	0	1	8
21912980	5	0	0	0	0	0	0	3	8
22161881	3	0	0	0	0	0	0	0	3
22208933	3	0	0	0	0	0	0	1	4
22079751	10	1	0	0	0	0	0	1	12
22372326	2	0	0	0	0	0	0	1	3
25755323	3	0	0	0	0	0	0	1	4
22193651	1	0	0	0	0	0	0	1	2
22153594	3	0	0	0	0	0	0	0	3
27791700	4	1	0	0	0	0	0	0	5
21744181	8	0	0	0	0	0	0	0	8
21731365	1	0	1	0	0	0	0	0	2
22194037	2	1	0	0	0	0	0	0	3
21779970	9	0	0	0	0	0	0	1	10
22028331	3	0	0	0	0	0	0	0	3
22086021	3	0	0	0	0	0	0	1	4
30487081	3	0	0	0	0	0	0	1	4
22154400	1	0	0	0	0	0	0	0	1
22022724	1	0	0	0	0	0	0	0	1
22291661	2	0	0	0	0	0	0	0	2
22101454	0	0	0	0	0	0	0	1	1
21762538	5	0	1	0	0	0	0	3	9
21698163	5	0	1	0	0	0	0	0	6
22301836	3	0	1	0	0	0	0	3	7
21747504	1	0	0	0	0	0	0	1	2
22356398	3	0	0	0	0	0	0	0	3
22350519	3	0	0	0	0	0	0	2	5
22292101	2	0	0	0	0	0	0	2	4
22074945	10	0	0	0	0	0	0	3	13
22356223	1	0	1	0	0	0	0	1	3
21738149	3	0	0	0	0	0	0	0	3
22287701	6	0	0	0	0	0	0	0	6
22215751	2	0	0	0	0	0	0	1	3
21867836	3	1	0	0	0	0	0	0	4
21769991	2	0	0	0	0	0	0	1	3
21810290	2	0	0	0	0	0	0	0	2
22358897	2	0	0	0	0	0	0	0	2
27989691	1	0	0	0	0	0	0	0	1
21728836	3	0	0	0	0	0	0	1	4
22004092	1	0	0	0	0	0	0	0	1
22309004	11	0	0	0	0	0	0	6	17
22734139	3	0	1	0	0	0	40	0	44
21707383	0	0	0	14	0	0	0	0	14
21868999	2	0	0	0	0	0	0	0	2
21870764	3	0	0	0	0	0	0	1	4
21871574	0	0	1	4	0	0	0	0	5
21797196	1	0	0	0	0	0	0	0	1
21776822	2	0	0	0	0	0	0	1	3
21762473	4	0	0	0	0	0	0	3	7
22380922	1	0	0	0	0	0	0	0	1
22372148	1	0	0	0	0	0	0	0	1
25097652	1	0	0	0	0	0	0	2	3
22713166	1	0	0	0	0	0	0	0	1
22079718	12	2	0	0	0	0	0	1	15
22097813	1	0	0	0	0	0	0	0	1
22081178	0	0	1	0	0	0	0	0	1
22014420	1	0	0	0	0	0	0	0	1
22100628	4	0	0	0	0	0	0	1	5
22283447	5	0	0	0	0	0	0	0	5
22184911	2	0	0	0	0	0	0	0	2
22198440	1	0	0	0	0	0	0	0	1
22184970	4	0	0	0	0	0	0	1	5
22289780	3	0	0	0	0	0	0	2	5
22233989	1	0	0	0	0	0	0	1	2
22289259	3	0	0	0	0	0	0	2	5
22260773	1	0	0	0	0	0	0	0	1
22172271	2	0	0	0	0	0	0	0	2
22180729	7	0	0	0	0	0	0	3	10
21696055	0	0	1	0	0	0	0	1	2
22188576	7	0	0	0	0	1	0	2	10
21776458	2	0	1	0	0	0	0	1	4
22263829	2	0	0	0	0	0	0	2	4
22300813	0	1	2	0	0	1	0	0	4
22237691	1	0	0	0	0	0	0	0	1
22089322	4	0	0	0	0	0	0	0	4
22096302	4	0	0	0	0	0	0	0	4
21967237	8	0	0	0	0	0	0	3	11
21700052	1	0	1	0	0	0	0	1	3
22182055	7	0	1	0	0	0	0	2	10
79080758	3	0	0	0	0	0	0	0	3
22184082	6	0	0	0	0	0	0	4	10
21807248	2	0	0	0	0	0	0	0	2
22084533	4	0	0	0	0	0	0	0	4
22093095	1	0	0	0	0	0	0	0	1
22256652	1	0	0	0	0	0	0	1	2
21701377	0	0	0	1	0	0	0	0	1
21705178	1	0	0	0	0	0	0	0	1
21756821	0	0	3	0	0	0	0	0	3
21719144	2	0	0	0	0	0	0	0	2
25011804	4	0	0	0	0	1	0	2	7
22262776	0	0	0	0	0	0	0	1	1
22363904	1	0	0	0	0	0	0	0	1
22771972	1	0	0	0	0	0	0	1	2
22023739	3	0	0	0	0	0	0	0	3
21806322	1	0	0	0	0	0	0	1	2
22080392	1	1	0	0	0	0	0	0	2
22169652	8	0	1	0	0	0	0	4	13
21774854	3	0	2	0	0	0	0	0	5
22025685	1	0	0	0	0	0	0	0	1
40456897	1	0	0	0	0	0	0	0	1
